"HolderAddress","Balance","PendingBalanceUpdate"
"0x06A6Cd08Ec265E5EAFBE8a7EDCeb119792eB3870","85.39523177479110503","No"
"0x3c8aF873cCf3379491750835130D1d81bEEcc9c3","85.39517412638927855","No"
"0x7Bb007B3c5cb6340220Fbd7E166700b715f49df1","85.300536072180469638","No"
"0xF7A2FDF9B35069DF3557A4C1E25763249007E0F1","85.26348048656597557","No"
"0x6aDA4E93aA63F395a66444DB475f0f56F4F3cA4f","85.247883080259388891","No"
"0x631C4669eF47DC3018c436fd82147319cFb3D0c9","85.199511753201910729","No"
"0x1432115A2753adfcF617608feaaCEd417c060353","85.199511753201910729","No"
"0xf5c869964eB0737E34E8C638c2c04090f6af37f0","85.199502221238440413","No"
"0xDe0A3b29d6a0B7835b9191A89241f0814c0EeA0a","85.199502221238440413","No"
"0xE1adad655b64a6aE615dF541103D50eC5C27175C","85.114529912563499909","No"
"0x625f124e65E074ab4a1E6D8008334678A9b9f716","85.108378300660505755","No"
"0x925753106FCDB6D2F30C3DB295328A0A1C5FD1D1","85.036100699062377078","No"
"0x7Bc98904BBC95Ae1F7096A2c390846320fD8827C","85.029830429865677774","No"
"0x0aAF85Ed99ee0314e610638fe674f4266b21f0e4","85.02950992515259225","No"
"0xD3c542749C40C3025115553845850C921C39Ca27","85.029481386339806866","No"
"0x64eef8D6b528D3725e0faD6F09D3e5027942098f","85.029424308714236098","No"
"0xeE319f1C361a6730046485377348374AEBcFd873","85.02941479577664097","No"
"0x8f156B17C9002cC0Aa229B9cA285345FBDB0Ba7b","85.007811881554246685","No"
"0xfD05D467f652890d791380F287ec76679A345D14","84.973198971797968595","No"
"0x5a813b82e4520f5534ec617747c1887b9f03f051","84.935875712200345635","No"
"0x77C9e49073d9830723195f3788570c2c36c97688","84.91090833491290439","No"
"0x5446cf3B50BC95414135b8EF821c137eD3cDf24A","84.91086990264502007","No"
"0xa667e43cF3a3EF011BAFaBa4Fe311E7f44918892","84.91086029457804899","No"
"0x721D8755B8bbAD8D3ef7829C87b68C48Bb8A9b0E","84.91086029457804899","No"
"0x3E3EC66966DB8DD00AB4D766E738EF39AA2399E0","84.908363536877515427","No"
"0x32436911A444C4c66b1799e8687f84C32aB71AE2","84.747063977442965137","No"
"0x2c35A970A19B943Bed591D55204034D8672de7Ac","84.729636447232367331","No"
"0x781e73dF8b09a6e7cc8Cc2293A59Ba2DFd2b5380","84.718833899320815481","No"
"0x24E219EBF46093DC5C5A748CB20B8C83E86BF09D","84.554578220084475185","No"
"0x8531603A3fcF0F10101B9c9a15dAe285A58314d8","84.549943715106999514","No"
"0x84346A71dC3E3990E17B12cbB69f660FA5eB9f45","84.549858098668643362","No"
"0x8df21310c9C9CE127fE89Ed47759617F46E6cd6a","84.549810533980667722","No"
"0x44544bf577b29Dc0409F2338fD0c69d020b92b44","84.549781995167882338","No"
"0xB17071628cC3D5704E0773B9011bbdE3Cfd44b84","84.54977248223028721","No"
"0xc87c7a764AC1822486bf7296D2B06410DbC5588c","84.549762969292692082","No"
"0x1e60230747fbA922D043933186f58Dd79374559e","84.549743943417501826","No"
"0xA8Df2316110a7cD507f0A3A3aa5417F9602F8F80","84.549743943417501826","No"
"0x512EDd5e89ac95BFe02F328ce4792348318D5566","84.549734430479906698","No"
"0x8d694008AB61da260fA260188Aaa91Ac389b934f","84.54972491754231157","No"
"0x74075D1A2481F25343B32BB1A7BF6336EE42B016","84.549705891667121314","No"
"0xE12776D24FCF00C2966DCE5BDCEC284236901C77","84.549705891667121314","No"
"0xC93ac33928A57BCf606a003a86EcF79FD9425eb2","84.54967735285433593","No"
"0x22165E7813e56cff740E7c12ACa810Cc7EA8c1cB","84.54967735285433593","No"
"0xE1f290d13f35151B953A170E3a814E6511266cF3","84.410981588975791112","No"
"0x520C1e99eBa69e2E10AF2DE1BcE326D04EFD21B0","84.375786820957547825","No"
"0xDf33f4e48FA2318204FbD5E99d1141950429bB49","84.3197353638438562","No"
"0x465DCa9995D6c2a81A9Be80fBCeD5a770dEE3daE","84.250445365405150748","No"
"0x901E6FfBDD23d65E0426c492cad48A7169458ac8","84.179224243702849926","No"
"0xb16C8DD25d61716e50Fe9dC2C828060226B2F4CD","84.110712360464749498","No"
"0x2b20b9EA21026374C1Ef90857125f0eC1366724e","84.07022529805988473","No"
"0xf013c1609365211A35A4E96667e46Cb615D3C4B6","84.070206272184694474","No"
"0x291154eDC488bBf02fAf820d27925f287bbed013","84.070196759247099346","No"
"0xf86e1A5E2b4265CE5f98a47FE436479b3648FF47","84.070196759247099346","No"
"0x9e89a0b12bd9184835d063712f92D89Ac3d54D4F","84.070187246309504218","No"
"0x768e40d1e0037Aef39fca2D8175631439EaB5fFB","84.07017773337190909","No"
"0x7aE19e3df59ACf9d67C211E8AaEF31Fef95e5407","84.070168220434313962","No"
"0x7952B69B6Fe372F0897052a95462C533908E0263","84.070063578120767554","No"
"0xF4d081EcedD72f7b2091581a8A690E04ad5Ff858","83.994543086500977754","No"
"0x9FA0899e1A082b254B70d0a1e25dC60EBCFb5652","83.989900372301303552","No"
"0x5eDA2dc136986Fc88D4DF5696bC464f96A20268A","83.984350682971456211","No"
"0xB7cd3d52DD98E23337E2f85A8EA707E700D98B8C","83.972918363135573433","No"
"0xd02a936A45F5A9b77972C283b494d11590933B4C","83.966844707921000047","No"
"0x0130d7a66d71723494428Cb74ac09bA457C6167D","83.696600076065000325","No"
"0xea82520C8947Add09c3118A1A51D9fB7889a72Af","83.631065602891795069","No"
"0x9EB97BF8fef03F7599736e8263CB78F4F087384C","83.572273363274222978","No"
"0x3E0A5FDE01AB05186F7808B3AE0CFDBCF844D3AE","83.45210591862685691","No"
"0xA99C4F924a167cdEc1486aa9920de70A48455Ab2","83.421903763299691849","No"
"0x43f599486015B4E277E7Aa1dC4d4FfbFbA395961","83.410919221331791177","No"
"0x00ea67d1E6caB97994e75C800bC65bF632598802","83.342781312869153685","No"
"0x714D7baF5067855EBa892296B6C6D94a09857010","83.214213935242492298","No"
"0x35e55F287EFA64dAb88A289a32F9e5942Ab28b18","83.111073852093509002","No"
"0xE4B8C8E33B17EC8517403852D7BB272134A2271A","82.972240839292634875","No"
"0x42aD0c5683f3c3dd5357CfCB4aEd63B878d73b2f","82.82654347411282971","No"
"0x9Ca8ec8742ad557ABED93399BF3c1c597330A4aE","82.65200016855429945","No"
"0x737A2059e67D660371F80E98Bb505fb33435D40B","82.635497425160821225","No"
"0x9a679F16A53a7b353c4879E40Cf50082d6ebc5ab","82.49066508909876563","No"
"0xefa80A25527FCDde37058AAD50983f5c5F72039c","82.475297009696698512","No"
"0x9c7e914AE494d7C8D7076953d7a02aD8531B3616","82.446213571753043793","No"
"0x9DFBCB6898A760611DDACDC498680E45064F9190","82.400540173167533233","No"
"0xCCE84676F4FDD7BEBFD21F428704C01D217BF982","82.335429234452315349","No"
"0xC2039DE34D52FCBC6F7FFCB30C16048AF919AAF7","82.287051095166336026","No"
"0x24F8ecf02cd9e3B21cEB16a468096A5F7F319eF3","82.261272170324250334","No"
"0x2C669716BE7Cd742A02Ce22da0974C7Ca4EBcDBc","82.197007992216629143","No"
"0x521b4c364Fea414f42267FC37110dD66E5352929","82.161603706843566524","No"
"0xe52b6eE9cBA79D9769cA0F18503d6Bc167bC56DF","82.142784806695722382","No"
"0x8e2377Ba29fBfDcc8ff8Ad64625D378Fb9528075","81.980058099154942016","No"
"0x05D22D9D1EC174FB0B616E02F4646D91C56ACAC2","81.886237395326167271","No"
"0xFe3DdB7883c3f09e1fdc9908B570C6C79fB25f7C","81.782620100511404035","No"
"0x63Cd89E59D2F4D3fccC2B00483e58b2E752470B5","81.672261066705589258","No"
"0xC208934E867DFCdC10E5AB58b631D2C3185Edbc9","81.672146911454447722","No"
"0xAB0922C53E751aBfc39121a54e9352F56F8Bb5C1","81.654028317748823951","No"
"0x16C1ABACDE101D748393BE9594BFB7A1604DAC95","81.644947658830181145","No"
"0xaC6d5c44C7A089101c53735211B12f5f722c7688","81.613730077953237852","No"
"0x02A8F422E4623cF409B2a1a64a603B16357EA9da","81.599220130790017221","No"
"0x85de0A64464De251EafE1d413Fe365b2147Ad9e5","81.237783764549134932","No"
"0x445902D355Dc5a14fbB4bF7Ed46BDa7fE52a9c30","81.237051554814573363","No"
"0xeFc1ad4d6C721de3798fF989A39181b982e80D8e","81.221835659131943633","No"
"0x34d7377CAb07309aF74fCEc6A19CeAC9edd3FE8A","81.148708782799838785","No"
"0xA992Df80630AA813146109d76A2BF72802144b45","81.14822453377778715","No"
"0x78A18DdEcDa44F7d298d9B37512ED8a7f6B226C7","81.133710777865925536","No"
"0x61a437415968F7E480E2Dc50136a81eC88673af3","81.054458240416972359","No"
"0x84aBD78727950Aa776f7939102f51Df6B166ab84","80.924405852979203066","No"
"0xD8AF953beb2c014578E5c06DAC325E447ABAdc53","80.834320532620462225","No"
"0xD70E4623F434B1FA41335C99929667567B462FF9","80.79666415881883478","No"
"0x953B4C2AaDB8d8bC24732FedeA72A76Eb497F70b","80.763988741029537013","No"
"0xA576E39A752C9566C34B0DCEBBAEB8BEEF4A1265","80.714310940533617076","No"
"0x33f008dE6EDa965b60fd45d6031d90543DdAa150","80.47971855318413962","No"
"0x68B2cB7A725b7ccBD56D0c19424702E55c8F2D51","80.47887331355027765","No"
"0xFe3Fd57379b65Ba4B0fe1E481e07E969153ACaE1","80.46455435850529955","No"
"0x612845CD7cD3b57d97e84428EB4bA267bB0591EE","80.346690207610850763","No"
"0x84B81987f6CA3Cde2A50dAca42a58A132099C731","80.328654786963801758","No"
"0xFEdb43584A79655f0fd112B9D00135144906d832","80.286616882902128091","No"
"0x752cdfDFfAeebe73BB1388F69f94553adE64C988","80.141498648218064053","No"
"0xf2D472f422cB9a23ae8D358B258DDBCE05EE2F04","80.082854583120760643","No"
"0xcB02C553595b79b05769327966A58d4081533234","79.938452867324288","No"
"0xA1eD93Bf44Ba35f1e8EBfB4d104A0e109337A5aa","79.881909167289308387","No"
"0x278A8453ECF2F477A5AB3CD9B0EA410B7B2C4182","79.85472003974093694","No"
"0xBcC5F807780956aBeF1113A69AdFa67C3992c643","79.73544699707714134","No"
"0x8bEa3b538d093AC314fb2b9be133607429705d1a","79.729402928004388157","No"
"0x76dBA01e90B95f49dA898158fDc1B43BAd9f52fa","79.721457767664658985","No"
"0x98F9626154f44e3F30c112e9bb48B0678568B916","79.708290679639693154","No"
"0xC4D8F1815C408a49983D843eddf390d1Edf16Cd3","79.393577289761349314","No"
"0x7A57DEE7048B7C95578EBA38F1C7440EE468E09A","79.275588130183369056","No"
"0x87430f80f12ce92eaADD51D26e26dA71F4dCa41e","79.17985011573522167","No"
"0xcc43d8d723c3de83f900dC9849276585C1C4d86a","79.093207189846668011","No"
"0x193Fda693b496fAC72fC6F9cfD5992277D29D602","79.089716403617296322","No"
"0x950684ebb78Bcb34a929e09Bc279a03D3dfD75C0","78.94638666919203122","No"
"0x817C48bB59e866d5baefC9A90d04a0CE4e7D543b","78.7632521562296238","No"
"0xF2c06f90FB58844C09220e01E3116A2293Df6960","78.7161088732961308","No"
"0x59dC1eaE22eEbD6CfbD144ee4b6f4048F8A59880","78.707183532905617617","No"
"0xAc5F94923e191e842dC64c75b8919468cE47a925","78.662098133851656081","No"
"0xb9e52284a78d10D59cd1C426A01e8B1b9e47147d","78.632135892302173071","No"
"0xF1E633125B19211A6C63793F5D6074AF0BBA3925","78.486636651575302605","No"
"0x97e7f9f6987D3b06E702642459F7C4097914Ea87","78.388228920848142911","No"
"0xe2aCdC3c77fd03A9462C260161522446b3310b5E","78.191322861675976058","No"
"0xffeDCDAC8BA51be3101607fAb1B44462c3015fb0","78.026723142509796943","No"
"0xF4Cd94B25d19d13D94f54FCffEF49C31BE4F95A5","77.987140093849704212","No"
"0xF95ec9AD22e7DAb0AeBf28C93Dd13065a924D65c","77.89418754646167514","No"
"0x02E05DBBF4DF5D17CB3A0140F9643FE68CC4AE39","77.855039544860783751","No"
"0xd199b18709C2A84E366e64C27f18f794c73279eB","77.83615946853262813","No"
"0x073Ab1C0CAd3677cDe9BDb0cDEEDC2085c029579","77.700682669956257802","No"
"0x4460f5a8b623A27B8Cd66FFd53853327E4e95FA2","77.671292176455417239","No"
"0xc3207fD7A7D4188eeD57a89Eacb93C59E2B84083","77.581394650509467718","No"
"0x0772d32deEF62ad8255419037f9B4A4825a37CB7","77.414075493607816145","No"
"0x9cd66C4a7b2988ECa8aE9778166F770445EA6819","77.409966969077027929","No"
"0xc74a62be4f5E0C9fE870618F21A4E7b037205E52","77.39765625529814396","No"
"0x19582B8ECACEBB0DC2B91B3DF0C0CCD5F779D0A0","77.152379027132422618","No"
"0xF5Eb2293bB18199fdf58f4F85Fc9D4FbFea0638b","77.139096147833891081","No"
"0x51777c0b8DBA8B4dfE8a1c3d0a1eDAA5B139B4e0","77.086535732739795052","No"
"0x899Dc3C1E5Fd97e63029513b016BA6a77a903988","77.035772159747393566","No"
"0xA2C1530910EBefdEDBc716F8B65fC45Dd56b739c","76.87706510019182317","No"
"0xD5102725CC00421854DD616A2D8769CE36017315","76.837800846640332147","No"
"0x9109358674F1C9a1a945a1d9880fb7EF1DDC43a3","76.763456885493721208","No"
"0x2DdF9B6c98543a7b0B50f5990A68Ce89519575F8","76.643761828846776581","No"
"0xD58DCd4594087c2758717A59f44A5Ac09DB65105","76.334141164027141499","No"
"0xF40DB18648427FA6A6A6951297190A91BFBCE271","76.208939119680848675","No"
"0xbecD4fAE08D4C6E271b709a6551Bf337C6e6060D","76.162687511388653514","No"
"0xbE9C352815368A6fe20aFdE4171BeEFD7B8c1Dfe","76.06744782939679627","No"
"0xB9F45311272D3E7E205369C32363AC5B0AE026A0","76.049322257036234008","No"
"0x40E652fE0EC7329DC80282a6dB8f03253046eFde","76.039055717662491633","No"
"0xe7537AD524cbAbe00528559b4F23FB9787b04aA8","75.986039888814476122","No"
"0xD3069C9e486A8b77aDD55ae3ceB3A4b138Fb76c7","75.899933821963615903","No"
"0x79C89FC1D3569EC317BAA36598AF627A3B12C9D6","75.890594514816131785","No"
"0xE6fB5F202E48e61Ee6EBeb19c4E419602E6623bd","75.74197815897803422","No"
"0xd8d6BE6Bf9878Bf62A7EFEC03c1FFA716a63482A","75.720859354526176975","No"
"0x41ae494672934D67EdEDcBa1F92f75746A9406e5","75.695480751900056415","No"
"0x3c3603B75fed36841E88627336774D70D536a6bd","75.65804313043794241","No"
"0xABD8A8741F70174076A41BB70B0781E04FE5DC17","75.467994519639826308","No"
"0xF0ef6f716E0F0eDa1FE995142B6b18daD75F878D","75.272557616677872877","No"
"0xCea4f9bBf906F207cE38b6f97399974fBB9a3b81","75.207147196784914927","No"
"0xDF0b286FbE22106112123cdf820232b56DbE3841","75.061700424180860071","No"
"0x73E55d8d63Dc7CfA52d10af0f826Ce41f5fD274b","75.035646166275296007","No"
"0x90fc51178aE1B6b03a2e4fC01A84Fe6521638D8B","74.959266393951613498","No"
"0x4796E4aFD565e43B7267F1688ec09B6A246cB5fc","74.937461058552071673","No"
"0xEd71d7586839Db87Ee8D48454969AB8609f24136","74.898124212344532475","No"
"0x76e0EC41EaCD7f9c2E1fAafac64f410dfcEb387e","74.826154119725826616","No"
"0xeEb6914C57431abdDbBA04Ec2571Ffb95f86387d","74.766355954914690397","No"
"0xB90781CEB500F80A9C101225ED5451449A3AA5BC","74.659710952054599943","No"
"0x6B31D2CCFD832A0F532AF8997A1EEA5702AAEBB8","74.647724073120432549","No"
"0x5B191F5A2b4A867c4eD71858dacCc51FC59c69c0","74.628545948913273282","No"
"0x7f6dBA0B86d9D2BE6a2d5903671d1C120AB3cEbC","74.588802968387812535","No"
"0xDcfC5db7BB60766Ea0c810d9f4a9268d4c66b347","74.492788062248484993","No"
"0xA60e8ea9d55dEF9339303c62A4c91B5cC3a4a738","74.36410669790652718","No"
"0xC37CB1C21EE23BC042C804A5FB812AACDB6B30F6","74.122602084339198525","No"
"0x8Cb0104d98b84BbF7B27d02e1A18Eb182409aAEf","73.98967516280376083","No"
"0xF7A3658B0c2E492e896f203A98fCC4a493afAe4F","73.771239365781999086","No"
"0x097C12019d6220A7ad79D3DDA10817FF22BFa258","73.759493039675676656","No"
"0x4e15aC6D5F8A6b5c5a84436955C9f38F4195Bf61","73.747766813482370011","No"
"0xBF4C796931727FCE4B42E8A7F1B284681A0D5A7C","73.574303970064595537","No"
"0xB49ff61182F844F53db1F27E7B0cb13a97655635","73.30476888516214295","No"
"0x9769885D237030A32E12D09B7944769E019A57DB","73.30309003991144512","No"
"0xB48120b4Dfcd3fA4Ce9c49A7BD29C9F3875b0DF2","73.270402110360772737","No"
"0x6be232616B4862f5dBC14fD19Bb704d7596Cb1FF","73.209321955473320639","No"
"0x8C35933C469406C8899882f5C2119649cD5B617f","73.041372558335452546","No"
"0xedfd1Ce1262ce7E023882a1856c90B3874340d57","73.005088104648770785","No"
"0x5F439a0E0A04A5b8F8979F6bf0BA505b43A8f8Fc","72.924174484656406492","No"
"0x50662ef0f6883c967f92B982E9D2da1402C13ac1","72.91015316621080082","No"
"0xD10BC40CFA873B304F26FC0DA6E95C80738A2453","72.908156247900864375","No"
"0x196a37946C3D93e9A5309f539ae28b774a32411F","72.573275092808903645","No"
"0x53c86E5C84923D955855a60Cdbb743d4CEB1541f","72.561844400040240322","No"
"0x9BD355A8CF453B0E8C154E489640A4E73D00F762","72.533148117931464131","No"
"0xA5a69107816c5E3dfA5561E6B621dFE6294F6e5B","72.42661855797614037","No"
"0xA8E32BE4CA13B271673F8B01F1EEACFDE66FA413","72.31891204495944419","No"
"0xE30F54BE8D8C23085E194f8e2635E61CF29980ba","72.277723825841685569","No"
"0xe53085d26544dAF3BA8f66B2D1B108E285cc51f9","72.242050964214547772","No"
"0xb03F5438f9A243De5C3B830B7841EC315034cD5f","72.089723789237480869","No"
"0x0381f313983B70B0e3CC07d3496146ce4BeC6EC3","71.982435808159266244","No"
"0xB4866E5ce6DB3fd697aA1D5b895AaBa201624967","71.932208362962769822","No"
"0x99aD52cEFC2118158c9Fd3e6f107E819c62002E4","71.857672944605656843","No"
"0x5C7ca6A93a46aE786D99D91ED423A91d6fa13879","71.83465586155004111","No"
"0x354f6df0Af80DF8D0E65363837485C11F58e371F","71.83464625348307003","No"
"0xA93582A36D0e515Fa8894d6CDcBf4218Ad35DBA1","71.407748925743060367","No"
"0x7e3d993a8d63c25D1db5F7FF8a8d6C59091003b1","71.264388990318098986","No"
"0x86FF945E6DC2470317CA082A01DE7D24188671AC","71.158094578347545708","No"
"0x905e81B391810dCd61f949484b5430b6297A6AE4","71.11815786981038016","No"
"0x4929f4d38F2955649b5aa34343da04cf790B9D92","71.061602459273320494","No"
"0xC5F3F29458F4d7AC92B3D8a77E355de3F7711cFc","71.021824866812867251","No"
"0x3B2534B8EA1F9A8BF9D9915B91BAE673D161F2A5","70.967374998667292135","No"
"0x4f31cF9937b0A6Bda87Fb112e50934A27282bC6e","70.813997771039055217","No"
"0x35d04f4F70f39D402Ba2c2A93180E700b0a5611c","70.775027420171539957","No"
"0xA97B768945904AA54A908CCAE6970896DFE72E4B","70.703651412800870725","No"
"0x92A30aa9B983beC672496480D683E70436FF81c8","70.648581121500306643","No"
"0xEA59E550F755124B83FAC8F87D55F008C0833526","70.58000989342263213","No"
"0x8655F051512899Af8614275e8E31f260eA276267","70.358599257449762074","No"
"0xa658DFFa3cb93b518567173B41C8B3328f99c678","70.176319055987209251","No"
"0x2E973bc711e1D50508938c8B66D5aC4398Dbf29C","70.17035552659449599","No"
"0x42dc6B189ca9d942012A73780F25c922696C6F63","70.097486966292699476","No"
"0x39f6B2d21a5F93291fBA2eb2cc1E435D21bcbC89","70.055854584457906762","No"
"0xeFD52a9E454FEB9Ad8edCA588c7a9703d67cdFF7","69.937263630602044425","No"
"0x73b843d33e0c82292A9931C8ca859b47a30020Bb","69.816177343666028814","No"
"0x4af918825059066c10783B70d97d47EA0a373955","69.798098736341905029","No"
"0xFa7a5F855E68968abE8724d6fA9BdB3Dc4E230C9","69.757301946335816829","No"
"0xE04bEd42da3DC06C2F086fc969bB77ffdB7D0392","69.714668248435497595","No"
"0xA99F8656271BD54871639D7B1D20912263CC68E0","69.60406014426687893","No"
"0x7E06b4C65A6BcD3068E692A592211E29955f6566","69.600692924375251639","No"
"0x18353d772E55a8E57C98054769023BF6ba366c1a","69.505748504854795269","No"
"0x87ad64Fa25C0D2d462D8A56F459a378427AB0495","69.330821236029131159","No"
"0xC73B8869B220d13009cfa39C7BC4322dc4633C7e","69.330821236029131159","No"
"0xC86b7b39917e6a92f92aFcd02f6B32C5aeb84286","69.324539098153772353","No"
"0xc74D9467F13CeD2D5b313083b59C36b2eDe88478","69.280450681819600904","No"
"0x9D2118DeCff3eBE25b1000DE9fdB931E58c12226","68.847960880898481645","No"
"0x2385202C54197c5A5D007C55311C050adf9a9dc8","68.811520526978298036","No"
"0x6EC7b4FEc23015ed9daA8dBf0E3573DA69e5d36E","68.76392476027526665","No"
"0x514AefEc59d83605Eb25B1BDE5eeC36F45aB4238","68.690315306231899445","No"
"0x8626F52FA36EB22Af7dF4cf85d199e23cB23E5CA","68.672929356337632012","No"
"0x4410CCF6a13c5d6Fb51c153516eeDCBa1b5A0ad3","68.667840795394065278","No"
"0x484508a67Ee6A9ec7643213eCc3d8A11A639d456","68.57106909558775076","No"
"0x73064F6C1C5DAD8D917782AEC16AB564FEB3C011","68.559921030719453544","No"
"0x6DDbFA02a80aB01d0B31b6CAfE18ad758F7ebB86","68.443995984946470386","No"
"0x7BA672EEFEF37C71381ECAC3261674FC475F172F","68.298404119102528161","No"
"0x6f22d5B9c86A39eEe533F167346243003F73Ed0E","68.267176079230516938","No"
"0x737284cFc66fd5989F2AC866989d70Ae134227cB","68.214985972937704025","No"
"0x0BaF4665418b8aC512371cd4d2E70A0B86b99f1d","68.214660518030058307","No"
"0x7FcB40Ac18f13a3702Aa8e3897cC6abAA6887683","68.205162601804273972","No"
"0x732d0583E04929c1f76b3EB0666053a218Ae8F71","68.12532134463792638","No"
"0xfAfBEB6a1859D06F0106423F24e7a79fb596d5B3","68.10802296581209691","No"
"0x464FD6B8E4DDE4352117940A07D7CC93269A77BB","67.997422786646684386","No"
"0x10cA916e40AC8e36Dd6618ae4Cce1F49685e2e57","67.909194219324608738","No"
"0x34d3Acc17bb695EE18ba51B6a72e076C44368986","67.818042597432399215","No"
"0x2B02Dfa55e108A88524aDEe4c79f6e18C98ca0e5","67.767009925155089098","No"
"0xA9183889c2b797393E8Aa9F7C78d6087C12050f5","67.696669141757478137","No"
"0xAC0B376F7E08455FB0728DC62E603570269CAF7B","67.67299786308778333","No"
"0x36AeDce63DF8259FAa777697d4cf0C659C308f0c","67.639833206463051075","No"
"0xdc34F2a567dFE0E7512108b24EcEa2d92754751C","67.452729419681083786","No"
"0x7798BA9512B5A684C12E31518923EA4221A41FB9","67.388200511961631847","No"
"0x32C877909D8060Dd7BdEC5C6E9d4157F7985B56d","67.358829616282436401","No"
"0xD6512013A5E7C003A37E1CCD43789095B9CC1C74","67.28754835742304277","No"
"0x7267F48f1fbBa3019D080bCEd78A0cb9C1d0DFc2","67.287529331547852514","No"
"0xecA43946DbEEeCF791cb8Ff330F2d0c415934184","67.27997093004350927","No"
"0x435B53D46506861028515059EB5F181474E4626B","67.257875724802959895","No"
"0xF38A899EFE26AfEc0A9E4649171936572D1c291C","67.204931859890261325","No"
"0x94e39e5C844600fC1D477a780ac7Ec38c0F87E24","67.18533147037837127","No"
"0x7A151cfCf9E0fB62C3ae7960478F7B66DdD0BDCD","67.115346648729768712","No"
"0x37d8fa18BD09eD448e93ecD47641019d91eb43a4","67.063441329674470184","No"
"0xD588CCe86ed29E9deb4ca4377D5C52743bD63Fad","67.007843864434713984","No"
"0x43397A347105078cFA99196B06E3e3Dd1411d845","66.97264964778683626","No"
"0xE985A1A1248b995266869258CD965F1dE11111EC","66.888978948415537382","No"
"0x65e3F0CafCaC71e28392713Afec1a41d5ab2fE57","66.743357781434922068","No"
"0x2F486cD2711fed55ecc481a5a0aC62001EbFB16c","66.678406974053251238","No"
"0xeeC68608d68b3259ef29bCa68A513b05338d0161","66.389413028953143745","No"
"0x28AD8E41F950568C6eB15e8426c9760b80BEcaFE","66.343438924352948247","No"
"0x1e34b42F23871aaF6a8bFF113d7241aD6b936eE7","66.259428113891989042","No"
"0xf797485cC069a3910cD5d0eB5E168eEB9e8b8b1b","66.218931401620372501","No"
"0xd9103BB6b67A55a7FecE2D1Af62d457c2178946d","65.86897311799677157","No"
"0x01052296d79Fa7F655602ded39665352071Be2d3","65.103339461200688943","No"
"0x8f1ef1Ae7aA7BDbBe6fbddEa1BeD2B4FC630f3e2","65.103332136238740699","No"
"0x8C0A38B8fBA529528d3Bb54cc9E50E557C6EfFcE","64.979125047555289395","No"
"0xaEb8Be013cF8bEc4F4d9a356af2A11b1B5822745","64.931762210222907125","No"
"0xbb66Cfa846703E6a724eB3736AE16B6E22613234","64.922667789399584937","No"
"0x58F39972661D21FECAC4A63EA914CA02A03EE9E5","64.850278014328060107","No"
"0x25d498A8BffE00C8259C461004fEC7Af2483983B","64.845215081203216065","No"
"0x24bEea41cFFa17da40ECbc8c53A60dB9C4c7470B","64.734718608511160692","No"
"0x96dCE733047234Cb8ab276E540775a5F7405C38a","64.635183410106290252","No"
"0x178E204016074016d33116331fB789d3A122D793","64.533078117357088798","No"
"0xDF7bdB2D8e3c2c39b9367D887d497d450ad1c597","64.497587709833883067","No"
"0x32EA9A45E25A530884E68D73A0B9B9BE10862596","64.368437683473235133","No"
"0x1c2cA85254EE1a6aE3d85B9Be010C2BbE8600A45","64.322662206520412685","No"
"0xF776688EF4f775A9b4eb3BfD69A56D053B94EddA","64.257841546113234899","No"
"0xcC6fBbfF9D652A7a75A25F9E91a9BCBD1A4a3304","64.257827086448090315","No"
"0xEc232123994437ee58B3e9E09f59098631A6F666","64.151158762826022564","No"
"0x3D05232871F33d2f5B2b1a303cd9d6806f10F7Aa","63.876990347370887663","No"
"0x1AE6912E08BB3E105A4F0A60F666376D3C7AF380","63.531953572830613656","No"
"0x7F7bAc92AA3e28351F9E89535CA334e8A44542d0","63.412386439244958895","No"
"0xaaa54E02D3492e40feEb4fC726C369d17308A2E0","63.412343631025780855","No"
"0x8FA7215a6A89287bc827b54b7E540062fB8FCA7F","63.412336496322584515","No"
"0x01cD97C047Cc54a80cccfAf7E68E14bff1120CD7","63.391541629767105225","No"
"0x5fEA21C3Fc60Fe4De74Ece48b57ee67477c72b27","63.31196192286600869","No"
"0x830a762c55876c1cdb3396937Ff6aFdfeC986F1B","63.235898864464625006","No"
"0x5B593B4D2DF33164FDB7BEEA886F585DC63ECFEC","63.232692340706266397","No"
"0xe7b87Ae1357DfE12a98C751c7A09C1AD76Ccb1d7","63.229906118826320266","No"
"0x473bbC06D7fdB7713D1ED334F8D8096CaD6eC3f3","63.12723071772389563","No"
"0x85F1733Ed013eC7852Ed3966cf74e423F3391288","63.049497743460698571","No"
"0x32EAc51F54C02502415A89c34Bd7D1bCE345DAAE","62.972251553770698898","No"
"0xC5B41FB105883BCD59CEEF072B5B6BDBC5DF31DA","62.961390426623147796","No"
"0x06b172c63730F0cCFb40ea35E726ebF4E930c9e3","62.729782909882349755","No"
"0xdBE5aff322172D7658eF1081DcA13fc23fE03d34","62.567577777120622443","No"
"0xFD936D7ECE3E77F85CA175DA8F342EF5D9C4BA24","62.562572895838034465","No"
"0xdF8E33aD27f2AdFd56759F6e829a35F3483e2E2c","62.553273244576818565","No"
"0xD8EA7a30BCbDfa72062EF6705313BBe39A47284d","62.500397249557459885","No"
"0x7158C24ddb81b17bb4E125124A99BD5909Cd663C","62.492761447225867186","No"
